student_id,age,gender,socioeconomic_status,parent_education_level,attendance_rate,study_hours_per_week,quiz_average,assignment_submission_rate,engagement_index,financial_assistance,internet_access,learning_device_type,previous_grades,subject_difficulty,final_exam_score,preferred_learning_style,course_enrolled,interest_tags,pass_fail,risk_level,dropout_likelihood
1889,21.9,Female,Middle,High School,0.5,19.7,82.2,0.69,0.55,Yes,Limited,Laptop,68.7,Easy,89.6,Reading,BSIT,"Game Dev, Robotics",Pass,Moderate,0.81
1890,18.5,Male,Middle,College,0.97,20.0,44.7,0.84,1.0,No,Stable,Smartphone,68.3,Easy,68.4,Reading,BSIT,"Leadership, Marketing",Fail,Safe,0.2
1891,22.8,Female,Middle,Elementary,1.0,7.5,58.6,0.56,0.42,Yes,Stable,Desktop,71.4,Hard,40.0,Auditory,BSED,"Accounting, Finance",Fail,Safe,0.57
1892,20.3,Female,High,Graduate,0.66,14.7,47.1,0.9,0.67,No,Limited,Laptop,90.2,Moderate,67.3,Visual,BSED,"Leadership, Marketing",Pass,Safe,0.73
1893,24.8,Female,Middle,College,0.91,9.7,99.8,0.45,0.3,Yes,Stable,Laptop,63.6,Moderate,58.5,Visual,BSBA,"Accounting, Finance",Fail,At Risk,0.34
1894,21.1,Female,Middle,High School,0.69,10.4,49.3,0.63,0.67,No,Stable,Laptop,68.3,Moderate,65.9,Visual,BSIT,"Game Dev, Robotics",Fail,Safe,0.31
1895,17.1,Male,Middle,High School,0.77,12.1,53.2,0.94,0.72,Yes,Stable,Laptop,69.8,Moderate,40.0,Visual,BSED,"Game Dev, Robotics",Fail,Safe,0.1
1896,20.4,Female,Low,Elementary,0.68,20.0,58.7,0.74,0.4,Yes,Limited,Desktop,75.1,Moderate,69.1,Visual,BSA,"Programming, AI",Fail,Moderate,0.59
1897,24.0,Female,Middle,Elementary,0.73,8.6,74.7,0.67,0.7,No,Limited,Tablet,50.1,Hard,82.2,Visual,BSA,"Teaching, Research",Pass,Safe,0.18
1898,22.2,Male,Low,College,0.63,12.2,72.9,0.8,0.42,No,Limited,Smartphone,69.9,Moderate,40.0,Visual,BSED,"Leadership, Marketing",Pass,Safe,0.35
1899,24.9,Male,High,Elementary,0.83,8.9,44.7,0.74,0.77,No,Stable,Smartphone,69.7,Easy,79.1,Visual,BSA,"Teaching, Research",Fail,Safe,0.35
1900,19.5,Female,Middle,College,0.65,12.9,99.8,0.76,0.72,No,Limited,Laptop,56.3,Moderate,71.1,Kinesthetic,BSBA,"Teaching, Research",Fail,At Risk,0.67
1901,22.9,Female,High,Elementary,0.7,6.5,45.4,0.7,0.92,Yes,Stable,Smartphone,50.7,Moderate,95.4,Visual,BSA,"Game Dev, Robotics",Pass,Safe,0.57
1902,19.2,Male,Low,High School,0.78,19.0,54.4,0.9,0.72,Yes,Stable,Laptop,54.4,Moderate,84.5,Auditory,BSA,"Accounting, Finance",Pass,At Risk,0.43
1903,20.7,Male,Middle,Elementary,0.5,5.3,63.0,0.6,0.6,No,Stable,Laptop,56.2,Moderate,92.0,Auditory,BSBA,"Game Dev, Robotics",Fail,At Risk,0.7
1904,25.0,Male,Middle,College,0.73,9.1,44.2,0.72,0.93,No,Stable,Laptop,60.9,Easy,63.3,Reading,BSED,"Game Dev, Robotics",Fail,Moderate,0.47
1905,20.3,Female,Low,High School,0.57,14.0,99.8,0.43,0.58,No,Stable,Laptop,60.9,Moderate,61.1,Reading,BSIT,"Game Dev, Robotics",Fail,Moderate,0.46
1906,20.0,Female,Middle,College,0.85,16.8,40.1,0.94,0.69,No,Limited,Smartphone,72.8,Moderate,62.6,Reading,BSBA,"Teaching, Research",Fail,At Risk,0.65
1907,23.8,Female,Middle,Elementary,0.77,2.0,45.3,0.56,0.98,No,Limited,Smartphone,69.4,Easy,89.0,Reading,BSBA,"Leadership, Marketing",Fail,Safe,0.57
1908,22.1,Male,Middle,College,0.61,12.2,81.4,0.59,0.68,Yes,Limited,Laptop,59.8,Hard,99.7,Visual,BSED,"Teaching, Research",Fail,Safe,0.37
1909,16.0,Male,Low,Elementary,0.83,3.8,85.3,0.58,0.39,Yes,Stable,Laptop,50.1,Moderate,97.7,Kinesthetic,BSIT,"Teaching, Research",Pass,Safe,0.49
1910,19.9,Male,Middle,High School,0.66,11.1,62.8,0.79,0.69,Yes,Limited,Laptop,83.3,Moderate,73.4,Kinesthetic,BSA,"Accounting, Finance",Pass,At Risk,0.7
1911,24.2,Male,Middle,Elementary,0.68,2.7,87.6,0.72,0.72,No,Stable,Laptop,81.2,Hard,80.0,Kinesthetic,BSA,"Accounting, Finance",Fail,At Risk,0.64
1912,24.4,Male,Middle,High School,0.72,14.0,77.7,0.58,1.0,No,Limited,Laptop,78.1,Moderate,40.0,Visual,BSED,"Programming, AI",Fail,At Risk,0.3
1913,16.5,Male,Low,Graduate,1.0,2.5,96.1,0.41,0.59,Yes,Limited,Desktop,57.8,Easy,70.1,Kinesthetic,BSBA,"Programming, AI",Pass,At Risk,0.31
1914,20.7,Male,Middle,High School,0.7,19.1,90.6,0.52,0.57,No,Stable,Tablet,66.7,Easy,80.2,Auditory,BSBA,"Teaching, Research",Fail,Moderate,0.56
1915,18.7,Female,High,Elementary,0.88,13.0,51.1,0.68,0.3,No,Stable,Laptop,57.9,Moderate,72.9,Kinesthetic,BSIT,"Leadership, Marketing",Pass,Moderate,0.4
1916,18.5,Male,Middle,College,0.72,11.8,69.3,0.87,1.0,Yes,Limited,Laptop,63.0,Moderate,82.1,Reading,BSA,"Leadership, Marketing",Pass,At Risk,0.32
1917,17.6,Female,High,College,0.63,14.6,68.9,0.61,0.77,Yes,Stable,Laptop,69.5,Moderate,73.5,Kinesthetic,BSBA,"Teaching, Research",Fail,Moderate,0.09
1918,25.0,Female,Middle,College,0.84,13.9,88.0,0.67,0.65,Yes,None,Laptop,68.7,Moderate,71.3,Kinesthetic,BSBA,"Accounting, Finance",Pass,Moderate,0.5
1919,22.0,Female,High,College,0.7,9.8,65.8,0.74,0.42,Yes,Limited,Desktop,59.2,Easy,78.3,Visual,BSBA,"Leadership, Marketing",Pass,Moderate,0.67
1920,20.1,Female,Middle,High School,0.79,5.8,88.1,0.67,0.5,Yes,Limited,Desktop,77.9,Moderate,63.3,Kinesthetic,BSED,"Programming, AI",Fail,Safe,0.41
1921,21.0,Male,Middle,High School,0.64,6.0,46.8,0.52,0.41,No,Limited,Laptop,84.3,Moderate,56.2,Reading,BSA,"Accounting, Finance",Fail,At Risk,0.63
1922,23.2,Female,High,High School,0.63,11.5,80.8,0.89,0.82,Yes,Stable,Desktop,80.7,Moderate,45.8,Visual,BSA,"Programming, AI",Fail,Moderate,0.68
1923,23.9,Female,High,College,0.66,14.3,99.8,0.74,0.5,Yes,Stable,Tablet,63.0,Moderate,92.7,Auditory,BSED,"Teaching, Research",Pass,Safe,0.5
1924,25.0,Male,Middle,College,0.75,13.6,76.9,0.52,0.71,Yes,Limited,Smartphone,52.9,Hard,86.8,Reading,BSA,"Leadership, Marketing",Fail,Safe,0.52
1925,21.7,Male,Middle,College,0.75,12.7,57.4,0.49,0.75,No,Limited,Laptop,88.8,Moderate,83.7,Visual,BSED,"Programming, AI",Fail,Moderate,0.68
1926,20.5,Female,Middle,High School,0.99,13.5,81.1,0.6,0.45,Yes,Stable,Smartphone,87.0,Moderate,80.3,Kinesthetic,BSIT,"Leadership, Marketing",Fail,Moderate,0.55
1927,21.9,Female,Low,High School,0.75,12.5,55.6,0.63,0.83,No,None,Desktop,73.9,Moderate,95.8,Visual,BSBA,"Programming, AI",Fail,At Risk,0.73
1928,19.7,Female,High,High School,0.8,14.3,46.5,0.57,0.63,No,Limited,Laptop,55.5,Moderate,75.0,Visual,BSIT,"Leadership, Marketing",Pass,At Risk,0.45
1929,18.1,Female,Middle,Elementary,0.51,1.0,68.3,0.5,0.74,No,Limited,Laptop,55.5,Moderate,88.0,Visual,BSED,"Leadership, Marketing",Fail,Safe,0.76
1930,25.0,Male,Middle,High School,0.9,13.7,40.1,0.71,0.76,Yes,Limited,Smartphone,71.5,Moderate,62.4,Reading,BSBA,"Game Dev, Robotics",Fail,Moderate,0.47
1931,19.9,Male,Low,College,0.97,12.6,63.4,0.87,0.96,Yes,Limited,Laptop,55.7,Moderate,96.6,Reading,BSIT,"Accounting, Finance",Fail,At Risk,0.5
1932,16.3,Female,Middle,High School,0.52,16.9,53.7,0.69,0.65,No,Limited,Laptop,77.1,Moderate,95.2,Auditory,BSED,"Accounting, Finance",Fail,Moderate,0.31
1933,24.4,Female,Middle,College,0.7,12.3,70.2,0.95,0.8,No,Limited,Tablet,77.2,Moderate,84.2,Auditory,BSIT,"Leadership, Marketing",Fail,Moderate,0.46
1934,16.0,Female,Middle,Elementary,0.58,14.8,71.1,0.59,0.36,No,Stable,Desktop,73.4,Moderate,84.8,Kinesthetic,BSBA,"Leadership, Marketing",Pass,At Risk,0.51
1935,16.2,Female,Middle,High School,0.69,8.1,40.3,0.83,0.55,Yes,Stable,Smartphone,80.0,Hard,88.1,Reading,BSIT,"Programming, AI",Pass,Moderate,0.22
1936,25.0,Female,Middle,High School,0.82,20.0,73.1,0.84,0.84,Yes,Stable,Smartphone,54.4,Hard,94.2,Kinesthetic,BSBA,"Teaching, Research",Fail,Safe,0.55
1937,19.8,Female,Middle,College,0.57,11.9,43.1,0.76,0.8,No,Limited,Smartphone,74.5,Moderate,82.6,Visual,BSIT,"Teaching, Research",Pass,Safe,0.84
1938,21.5,Male,Low,High School,0.5,15.7,66.2,0.44,1.0,Yes,Stable,Laptop,71.9,Easy,66.5,Kinesthetic,BSBA,"Teaching, Research",Pass,Safe,0.7
1939,20.8,Male,High,College,0.76,1.0,64.0,0.41,0.56,Yes,Limited,Laptop,85.7,Hard,74.1,Reading,BSBA,"Game Dev, Robotics",Fail,At Risk,0.35
1940,19.5,Female,High,High School,0.96,9.6,79.6,0.67,0.61,Yes,Stable,Smartphone,60.1,Moderate,99.7,Auditory,BSED,"Accounting, Finance",Fail,Moderate,0.49
1941,19.1,Female,Low,Graduate,0.78,10.5,61.1,0.78,0.54,Yes,Limited,Smartphone,58.9,Moderate,57.4,Reading,BSA,"Accounting, Finance",Pass,At Risk,0.72
1942,19.6,Male,High,College,0.8,4.1,67.8,0.74,0.58,No,Stable,Tablet,77.1,Moderate,79.4,Reading,BSIT,"Teaching, Research",Pass,Moderate,0.66
1943,17.3,Male,High,High School,0.7,12.8,66.2,0.72,0.68,No,Limited,Tablet,71.9,Easy,71.1,Reading,BSBA,"Accounting, Finance",Pass,At Risk,0.5
1944,19.1,Female,Middle,Graduate,0.65,10.8,47.1,0.88,0.79,No,Limited,Desktop,66.9,Moderate,99.7,Visual,BSIT,"Programming, AI",Fail,At Risk,0.65
1945,23.1,Female,Low,Graduate,0.81,9.2,80.9,0.64,0.52,Yes,Stable,Smartphone,58.1,Easy,99.7,Visual,BSA,"Accounting, Finance",Pass,Safe,0.63
1946,20.6,Male,High,High School,0.87,2.2,81.9,0.76,0.84,Yes,Stable,Desktop,50.1,Hard,80.0,Visual,BSBA,"Game Dev, Robotics",Pass,At Risk,0.43
1947,18.3,Male,Low,Elementary,0.8,16.1,83.1,0.78,0.78,No,Stable,Smartphone,52.4,Easy,90.5,Auditory,BSBA,"Programming, AI",Pass,Moderate,0.47
1948,16.8,Male,High,High School,0.54,6.1,61.9,0.77,0.65,No,Stable,Smartphone,91.2,Moderate,99.7,Kinesthetic,BSA,"Game Dev, Robotics",Pass,Moderate,0.67
1949,19.2,Male,Middle,High School,0.86,11.8,62.5,0.74,0.47,Yes,Limited,Laptop,74.4,Moderate,92.9,Visual,BSED,"Teaching, Research",Pass,At Risk,0.59
1950,18.0,Male,Middle,College,0.64,17.3,89.1,1.0,0.96,No,Limited,Laptop,76.4,Moderate,76.6,Kinesthetic,BSA,"Leadership, Marketing",Fail,Moderate,0.33
1951,21.6,Male,Middle,College,0.93,8.2,60.6,0.58,0.52,Yes,Stable,Smartphone,68.7,Moderate,60.0,Kinesthetic,BSA,"Programming, AI",Fail,At Risk,0.75
1952,22.0,Male,High,High School,0.8,6.3,99.8,0.56,0.44,No,Stable,Smartphone,56.1,Moderate,85.9,Visual,BSBA,"Teaching, Research",Pass,Safe,0.32
1953,17.1,Male,Middle,Elementary,0.65,9.8,49.5,0.52,0.81,Yes,Stable,Laptop,75.4,Hard,53.0,Kinesthetic,BSA,"Game Dev, Robotics",Pass,Safe,0.56
1954,22.1,Female,Low,High School,0.91,14.2,40.1,0.48,0.45,No,None,Laptop,73.1,Moderate,66.2,Visual,BSIT,"Accounting, Finance",Pass,Safe,0.66
1955,20.9,Male,Middle,High School,0.69,3.6,74.1,0.44,0.42,Yes,Limited,Desktop,71.8,Moderate,53.2,Auditory,BSBA,"Game Dev, Robotics",Fail,At Risk,0.59
1956,23.3,Female,Low,High School,0.82,20.0,78.6,0.55,0.64,Yes,Limited,Smartphone,95.0,Moderate,64.8,Visual,BSED,"Programming, AI",Pass,Safe,0.55
1957,23.0,Female,Middle,Elementary,0.67,15.5,81.8,0.97,0.82,No,Stable,Smartphone,70.4,Easy,47.8,Kinesthetic,BSA,"Programming, AI",Pass,Moderate,0.8
1958,21.8,Female,Low,High School,0.82,18.3,63.9,0.79,0.75,No,Stable,Laptop,68.9,Easy,70.4,Reading,BSIT,"Accounting, Finance",Fail,Safe,0.58
1959,20.1,Male,High,College,0.8,6.9,98.2,1.0,0.38,Yes,Limited,Laptop,55.7,Easy,64.1,Reading,BSA,"Game Dev, Robotics",Fail,Moderate,0.6
1960,23.6,Female,Middle,Graduate,0.85,14.4,68.0,0.72,0.86,Yes,Limited,Laptop,73.8,Moderate,99.7,Visual,BSED,"Accounting, Finance",Fail,Moderate,0.62
1961,20.5,Male,Middle,Elementary,0.87,11.4,83.0,0.6,0.66,No,Stable,Laptop,74.9,Moderate,55.3,Auditory,BSIT,"Game Dev, Robotics",Fail,Moderate,0.58
1962,25.0,Male,Middle,College,0.9,11.0,70.9,0.51,0.6,Yes,Stable,Laptop,77.0,Moderate,43.5,Auditory,BSA,"Programming, AI",Pass,At Risk,0.6
1963,18.9,Male,Low,Elementary,0.86,15.3,88.1,0.54,0.63,Yes,Limited,Tablet,50.1,Moderate,80.4,Kinesthetic,BSIT,"Programming, AI",Fail,Moderate,0.68
1964,24.5,Female,Middle,High School,0.65,14.5,64.5,0.66,0.62,No,Stable,Laptop,68.7,Hard,67.8,Visual,BSIT,"Leadership, Marketing",Fail,Moderate,0.42
1965,18.5,Female,Middle,College,0.66,16.6,93.1,0.75,0.75,No,Stable,Desktop,50.1,Easy,41.5,Reading,BSA,"Leadership, Marketing",Fail,At Risk,0.48
1966,21.3,Male,High,High School,0.72,12.3,40.1,0.63,0.87,Yes,Stable,Laptop,75.8,Moderate,44.1,Visual,BSA,"Accounting, Finance",Pass,Moderate,0.2
1967,16.0,Male,Middle,High School,0.67,10.9,60.6,0.77,0.4,Yes,Stable,Laptop,95.0,Moderate,99.7,Reading,BSED,"Game Dev, Robotics",Fail,Safe,0.65
1968,21.6,Male,High,High School,0.86,10.3,70.3,0.74,0.73,No,Stable,Laptop,93.8,Moderate,73.5,Visual,BSA,"Teaching, Research",Pass,Safe,0.48
1969,22.8,Female,Low,College,0.52,8.9,62.6,0.72,0.9,No,Stable,Laptop,76.4,Easy,99.7,Auditory,BSIT,"Programming, AI",Pass,At Risk,0.53
1970,21.3,Female,Middle,High School,0.65,5.6,59.5,0.93,0.78,No,Limited,Laptop,67.1,Easy,67.3,Reading,BSED,"Leadership, Marketing",Pass,At Risk,0.31
1971,22.7,Female,High,Graduate,0.71,6.4,59.4,0.53,0.83,Yes,Stable,Laptop,88.9,Hard,61.8,Reading,BSBA,"Leadership, Marketing",Pass,Safe,0.31
1972,19.0,Female,Middle,Elementary,0.97,1.0,61.3,0.63,0.46,Yes,Stable,Smartphone,71.2,Moderate,56.4,Reading,BSBA,"Teaching, Research",Pass,At Risk,0.65
1973,25.0,Male,High,Graduate,0.5,3.0,74.9,0.62,0.58,Yes,Limited,Laptop,88.3,Easy,65.4,Reading,BSA,"Programming, AI",Pass,Safe,0.52
1974,21.6,Female,Middle,College,0.5,10.2,40.1,0.92,0.99,Yes,Limited,Laptop,64.3,Moderate,78.8,Auditory,BSBA,"Teaching, Research",Fail,Safe,0.48
1975,17.1,Male,Low,College,0.81,1.0,93.1,0.93,0.63,Yes,None,Laptop,52.6,Moderate,89.0,Visual,BSIT,"Programming, AI",Pass,Safe,0.49
1976,20.6,Male,Low,High School,0.65,7.4,49.6,0.75,0.63,No,Limited,Desktop,53.2,Easy,57.6,Kinesthetic,BSIT,"Accounting, Finance",Fail,At Risk,0.38
1977,21.4,Female,Middle,College,0.8,20.0,88.6,0.7,0.56,No,Stable,Smartphone,68.6,Moderate,40.0,Kinesthetic,BSBA,"Accounting, Finance",Pass,At Risk,0.47
1978,18.6,Male,Middle,High School,0.86,13.0,63.7,0.82,0.74,No,Limited,Laptop,80.1,Easy,96.5,Kinesthetic,BSED,"Teaching, Research",Pass,At Risk,0.66
1979,23.6,Male,Middle,High School,0.83,6.7,75.1,0.59,0.3,No,Limited,Smartphone,78.7,Moderate,62.6,Auditory,BSIT,"Teaching, Research",Pass,At Risk,0.48
1980,20.4,Male,High,College,0.78,19.0,70.9,0.69,0.75,Yes,Stable,Tablet,57.0,Moderate,63.4,Visual,BSIT,"Programming, AI",Pass,Moderate,0.34
1981,19.7,Female,High,College,1.0,13.2,46.6,0.81,0.74,No,Stable,Laptop,72.2,Moderate,76.2,Reading,BSED,"Teaching, Research",Pass,Safe,0.41
1982,18.3,Male,Middle,High School,0.94,12.2,99.8,1.0,0.79,No,Stable,Smartphone,59.1,Moderate,71.5,Auditory,BSBA,"Leadership, Marketing",Pass,Safe,0.27
1983,21.7,Male,Middle,College,0.81,13.6,40.1,0.7,0.63,No,Limited,Tablet,92.5,Moderate,73.8,Visual,BSIT,"Leadership, Marketing",Pass,Moderate,0.52
1984,16.0,Male,Low,High School,0.69,9.6,62.1,0.65,0.48,No,Stable,Laptop,81.2,Moderate,96.2,Visual,BSED,"Game Dev, Robotics",Pass,At Risk,0.8
1985,16.8,Female,Low,High School,0.73,10.6,76.5,0.94,0.77,Yes,Stable,Laptop,61.0,Hard,99.7,Kinesthetic,BSA,"Accounting, Finance",Fail,Safe,0.59
1986,21.7,Female,High,High School,0.65,4.7,49.0,0.82,0.47,Yes,Limited,Desktop,95.0,Hard,89.1,Visual,BSIT,"Game Dev, Robotics",Pass,Moderate,0.56
1987,22.8,Male,Low,College,0.73,15.2,54.2,0.63,0.69,Yes,Limited,Desktop,58.7,Moderate,49.5,Auditory,BSA,"Accounting, Finance",Pass,Safe,0.45
1988,22.7,Male,Low,High School,0.77,10.5,73.2,0.69,0.83,No,Limited,Smartphone,55.1,Easy,60.5,Reading,BSBA,"Game Dev, Robotics",Fail,At Risk,0.78
1989,21.3,Male,Middle,College,0.88,3.9,63.4,0.64,0.92,Yes,Stable,Laptop,70.9,Moderate,67.6,Visual,BSIT,"Programming, AI",Fail,Safe,0.63
1990,20.9,Female,Middle,Elementary,0.69,14.7,94.2,0.66,0.82,No,Stable,Laptop,84.9,Moderate,90.4,Reading,BSED,"Teaching, Research",Fail,Safe,0.39
1991,22.5,Male,Middle,Elementary,0.71,11.1,96.9,0.73,0.3,No,Stable,Smartphone,85.4,Moderate,71.1,Auditory,BSIT,"Teaching, Research",Pass,Safe,0.26
1992,23.2,Male,Middle,Graduate,0.63,16.2,47.7,0.86,0.63,No,Stable,Desktop,63.4,Hard,79.0,Reading,BSA,"Programming, AI",Pass,At Risk,0.23
1993,19.4,Female,Low,College,0.76,20.0,54.0,0.57,0.67,Yes,Stable,Smartphone,67.3,Moderate,61.7,Visual,BSBA,"Teaching, Research",Pass,Safe,0.1
1994,17.6,Male,Low,College,1.0,8.4,43.4,0.83,0.67,No,Stable,Laptop,63.5,Hard,71.5,Reading,BSBA,"Teaching, Research",Pass,Safe,0.39
1995,19.5,Female,Low,College,0.8,14.7,68.4,0.41,0.62,No,Stable,Smartphone,80.3,Hard,82.0,Auditory,BSA,"Teaching, Research",Fail,Safe,0.59
1996,22.7,Male,Low,Graduate,0.7,9.2,75.7,0.71,0.34,No,Stable,Laptop,95.0,Easy,63.8,Reading,BSED,"Game Dev, Robotics",Pass,Safe,0.2
1997,23.2,Female,Middle,High School,0.82,14.3,45.4,1.0,0.82,No,None,Laptop,50.1,Moderate,60.0,Auditory,BSIT,"Leadership, Marketing",Fail,Safe,0.34
1998,22.5,Female,Low,High School,0.77,16.6,55.1,0.84,0.85,No,Stable,Smartphone,68.6,Moderate,67.0,Reading,BSBA,"Teaching, Research",Fail,Moderate,0.4
1999,19.2,Male,Middle,College,0.63,6.7,68.1,0.72,0.67,No,None,Smartphone,63.6,Moderate,66.7,Reading,BSIT,"Accounting, Finance",Pass,At Risk,0.56
2000,16.0,Male,Middle,Elementary,0.66,11.9,98.4,0.41,0.52,Yes,Stable,Laptop,78.0,Easy,91.2,Visual,BSBA,"Teaching, Research",Fail,Safe,0.56
